GI number	Uniprot	log2FoldChange	Anova p-value	Description
21355551	Q9V7D2	-0.0462936522739349	0.77	vacuolar H[+] ATPase subunit 36-1 [Drosophila melanogaster]
21483298	Q8MR58	0.0445833624938842	0.75	GH14462p [Drosophila melanogaster]
281359881	Q9W4D3	-0.288901365114042	0.47	CG15930 [Drosophila melanogaster]
21483368	Q24046	0.043887644001	0.81	LD02379p [Drosophila melanogaster]
24581334	Q9VQL1	-0.0392213097977186	0.74	CG17259, isoform A [Drosophila melanogaster]
281360236	A1Z6P3	-0.561503527897167	0.62	Eb1, isoform F [Drosophila melanogaster]
24585081	Q9VJ28	-0.0422282353892974	0.92	CG10639 [Drosophila melanogaster]
281360460	Q9VPK3	0.531249023708237	0.56	CG31974, isoform B [Drosophila melanogaster]
281360654	A8JTM7	-0.472419721414813	0.46	megalin, isoform A [Drosophila melanogaster]
281360786	Q8IR72	-0.354405718404537	0.6	CG32638 [Drosophila melanogaster]
24585186	Q0E8P1	0.0471819367300727	0.98	CG17549, isoform B [Drosophila melanogaster]
24585671	P02283	-0.0356239097307214	0.64	histone H2B [Drosophila melanogaster]
281361403	Q95RX5	0.0960651159109258	0.64	CG11984, isoform D [Drosophila melanogaster]
281361618	Q7KSN8	-0.12379248563194	0.4	CG31368, isoform D [Drosophila melanogaster]
24640905	Q9W303	-0.0437213774293179	0.8	imaginal disc growth factor 4, isoform A [Drosophila melanogaster]
24640905	X2JEB6	-0.0437213774293179	0.8	imaginal disc growth factor 4, isoform A [Drosophila melanogaster]
281361942	Q9VES5	0.438121112391885	0.26	CG14893 [Drosophila melanogaster]
24646114	Q8SXC2	-0.0406419844973459	0.83	CG6950, isoform B [Drosophila melanogaster]
24651364	Q9VA83	-0.0377196659491586	0.98	ferritin 2 light chain homologue, isoform A [Drosophila melanogaster]
24658292	Q9VRL0	0.0486738467356897	0.69	CG4769, isoform A [Drosophila melanogaster]
24665414	Q9I7R5	0.0352508471830521	1	CG32165, isoform A [Drosophila melanogaster]
24668389	B7Z098	0.0397097098019712	0.82	CG7414, isoform A [Drosophila melanogaster]
24668389	Q9VNX8	0.0397097098019712	0.82	CG7414, isoform A [Drosophila melanogaster]
27819944	Q7K206	0.0507150651460465	0.84	LD27185p, partial [Drosophila melanogaster]
281363229	NA	0.329213251049468	0.9	no extended memory, isoform F [Drosophila melanogaster]
45551906	H1UUJ7	-0.0389536343445761	0.61	tropomyosin 2, isoform C [Drosophila melanogaster]
85857566	Q29QY4	0.0449124218755744	0.72	IP15846p [Drosophila melanogaster]
85861121	Q29QE3	0.040746342343309	0.78	GH19966p [Drosophila melanogaster]
323301198	E8NH86	0.0407376253897464	0.99	RE02453p [Drosophila melanogaster]
281364600	Q9VLT1	1.24204731801867	0.06	mon2 [Drosophila melanogaster]
281364600	X2J564	1.24204731801867	0.06	mon2 [Drosophila melanogaster]
281364636	E1JHB6	0.199245164852512	0.44	PDGF- and VEGF-receptor related, isoform I [Drosophila melanogaster]
281365244	NA	0.526068811667588	0.92	CG40341 [Drosophila melanogaster]
281365642	Q9VZE2	0.575274685469551	0.26	CG15012 [Drosophila melanogaster]
386771816	Q7PLB8	-0.0447383147652845	0.98	CG17374 [Drosophila melanogaster]
418207522	K7XI11	-0.0356702695707256	0.81	alpha tubulin 84B, partial [Drosophila melanogaster]
281366085	P0DKM0	0.151065974190997	0.34	Coiled-coil domain containing 56 [Drosophila melanogaster]
158186	P22769	0.0224548508276959	0.86	proteasome beta-subunit [Drosophila melanogaster]
281366803	Q8SY69	0.0688776751062712	0.85	CG41128 [Drosophila melanogaster]
284005991	D2NUJ3	0.304153393159386	0.57	GH22911p [Drosophila melanogaster]
288806618	D3DMZ8	0.163058281954046	0.74	RE57382p [Drosophila melanogaster]
1699220	Q9TWZ1	-0.0194961756257971	0.84	D-ERp60=protein disulphide isomerase isoform/multifunctional endoplasmic reticulum luminal polypeptide [Drosophila melanogaster, Peptide, 489 aa]
295124202	F6J7V5	-0.816445658128461	0.16	CG6788 [Drosophila melanogaster]
15291353	NA	-0.0227456632312051	0.93	GH17893p [Drosophila melanogaster]
17137134	Q24400	0.030465280727051	0.97	muscle LIM protein at 84B, isoform A [Drosophila melanogaster]
297372348	D7FAF2	0.138456561607102	0.68	gustatory receptor 93a [Drosophila melanogaster]
297372436	D7FAJ6	0.485426827170242	0.27	gustatory receptor 93c [Drosophila melanogaster]
17864392	Q9VSD6	0.024662054234269	0.84	moleskin [Drosophila melanogaster]
17944461	Q8SZM6	0.0285691521967709	0.91	RH03361p [Drosophila melanogaster]
18079273	Q26365	0.0325545001479498	0.82	stress-sensitive B, isoform A [Drosophila melanogaster]
18079273	X2JB48	0.0325545001479498	0.82	stress-sensitive B, isoform A [Drosophila melanogaster]
301154376	E1UIK5	-0.385773566562597	0.31	CG8768 protein [Drosophila melanogaster]
18859837	Q9VXJ0	-0.0221957461141962	0.92	peroxisomal multifunctional enzyme type 2 [Drosophila melanogaster]
18859837	X2JFD6	-0.0221957461141962	0.92	peroxisomal multifunctional enzyme type 2 [Drosophila melanogaster]
19921400	Q9V3W2	-0.0270936608822752	0.78	lethal (2) 35Di, isoform A [Drosophila melanogaster]
19922206	Q7K2G1	0.0347654181606766	0.94	CG13349, isoform A [Drosophila melanogaster]
319919925	E9LFH3	-0.436366008719356	0.27	amino acid transmembrane transporter [Drosophila melanogaster]
21356475	Q9VTU2	-0.0356239097307214	0.97	lethal (3) neo18, isoform A [Drosophila melanogaster]
320541861	F0JAP7	2.16376917178569	0.82	CG15347, isoform B [Drosophila melanogaster]
320541934	NA	0.306768287716357	0.6	CG32686, isoform D [Drosophila melanogaster]
21356527	Q9VU68	0.0302939223135993	0.87	flare, isoform A [Drosophila melanogaster]
21357213	Q9VV46	-0.0247148663525468	0.94	cuticular protein 72Ec [Drosophila melanogaster]
21357739	Q9VAY2	-0.027783156513538	0.95	glycoprotein 93 [Drosophila melanogaster]
320543347	Q9VB64	0	0.79	CG42813 [Drosophila melanogaster]
22026816	Q9U915	0.0237486027726089	0.95	adenylate kinase-2 [Drosophila melanogaster]
320544437	A8WHB7	0.0486558059441164	0.83	CG34049 [Drosophila melanogaster]
24581117	Q9VQB4	-0.0310268956206245	0.95	CG3609, isoform A [Drosophila melanogaster]
320544622	C9QPE7	0.234465253637023	0.56	CG5171, isoform D [Drosophila melanogaster]
24642480	Q8IR16	0.0224174661075973	0.83	no on or off transient A, isoform B [Drosophila melanogaster]
320545084	Q9VJS0	-0.323384627106879	0.42	CG42685 [Drosophila melanogaster]
24642547	M9NE01	0.0237160689738076	0.98	protein phosphatase 2B at 14D, isoform A [Drosophila melanogaster]
24642547	Q27889	0.0237160689738076	0.98	protein phosphatase 2B at 14D, isoform A [Drosophila melanogaster]
320545256	Q9VIV9	-0.00698643031610689	0.93	CG10195, isoform B [Drosophila melanogaster]
320545506	M9MRZ7	0.206450877467426	0.52	shaker cognate b, isoform M [Drosophila melanogaster]
320545637	M9MRQ6	0.698076580772611	0.17	Sh3beta, isoform E [Drosophila melanogaster]
24642955	NA	-0.0356239097307214	0.78	wings up A, isoform D [Drosophila melanogaster]
24642961	E4NKM1	-0.0308060467811746	0.76	wings up A, isoform A [Drosophila melanogaster]
24647855	Q9VEC2	-0.0247775730343967	0.95	CG12321 [Drosophila melanogaster]
24648946	Q9VD29	0.0297473433940519	0.94	sar1, isoform A [Drosophila melanogaster]
24654975	A1ZB68	0.0275762443524249	0.83	glutathione S transferase E3 [Drosophila melanogaster]
27819918	Q7K0S8	-0.0269670476002693	0.86	LD36566p, partial [Drosophila melanogaster]
324096364	F0JAH0	0.0308609637047605	0.67	DI01061p [Drosophila melanogaster]
28416365	Q86NN5	0.0284751686104772	0.81	GM13757p [Drosophila melanogaster]
45554813	NA	0.0318562690501279	0.9	discs large 1, isoform B [Drosophila melanogaster]
78706970	Q4ABD8	0.0311105325400306	0.94	histone H1 [Drosophila melanogaster]
329112641	F3YDI3	-0.849014890524045	0.11	MIP30431p [Drosophila melanogaster]
329458961	I6LTT5	0.279719942608588	0.97	odorant receptor 35a [Drosophila melanogaster]
161077242	A8DYI6	0.0240637048904693	0.97	lethal (2) 03709, isoform E [Drosophila melanogaster]
332000076	F3YDP5	0.33151414371656	0.73	IP18912p [Drosophila melanogaster]
221513692	M9PIM0	-0.0240454739666509	0.81	ribosomal protein L10, isoform C [Drosophila melanogaster]
221513692	O61231	-0.0240454739666509	0.81	ribosomal protein L10, isoform C [Drosophila melanogaster]
299523283	D8FT08	-0.0215331615496413	0.99	IP05783p [Drosophila melanogaster]
358030375	H0RN87	1.7109609001023	0.04	FI16819p1 [Drosophila melanogaster]
323301172	E8NH73	0.026594210011713	0.77	AT15809p [Drosophila melanogaster]
386763896	M9NFY9	-0.0204641025597156	0.82	CG43090 [Drosophila melanogaster]
1296517	Q27597	0.0143552929770701	0.85	NADPH--ferrihemoprotein reductase [Drosophila melanogaster]
6716512	NA	-0.0174874267288411	0.8	translation elongation factor 1 gamma [Drosophila melanogaster]
384551758	I0E2K0	0.241362613583694	0.12	FI19804p1 [Drosophila melanogaster]
385719244	I1WYH0	-0.674576248031499	0.11	FI19082p1 [Drosophila melanogaster]
17136632	M9PD75	-0.0169730786037135	0.95	porin, isoform A [Drosophila melanogaster]
17136632	Q94920	-0.0169730786037135	0.95	porin, isoform A [Drosophila melanogaster]
386763412	H9XVM6	0.301268624321269	0.39	Crk, isoform E [Drosophila melanogaster]
17647245	Q7KKI0	0.0131240219998903	0.94	T-complex chaperonin 5, isoform A [Drosophila melanogaster]
17647469	P13496	-0.0142138592197008	0.85	glued [Drosophila melanogaster]
386763881	Q9W443	2.51852882720518	0.03	CG5921, isoform D [Drosophila melanogaster]
17647849	Q7KY04	0.0154963363231681	0.82	Rab4, isoform B [Drosophila melanogaster]
386764191	M9NF14	-0.549108264410872	0.11	IGF-II mRNA-binding protein, isoform L [Drosophila melanogaster]
386764252	Q9VYU0	-0.533836134905658	0.35	CG43154, isoform C [Drosophila melanogaster]
386764340	Q9VYH8	-0.766940653611696	0.32	CG15721 [Drosophila melanogaster]
386764548	M9NF89	1.27614524162614	0.27	U2 small nuclear riboprotein auxiliary factor 50, isoform B [Drosophila melanogaster]
17863020	Q8T9B4	0.010595115239199	0.77	SD08921p [Drosophila melanogaster]
17933672	P18432	0.00865446531053825	0.98	myosin light chain 2, isoform A [Drosophila melanogaster]
19528409	Q8SXK8	0.00826761598360057	0.83	RE11224p [Drosophila melanogaster]
386765104	A0A0B4K6I7	-0.621629289758879	0.24	transforming acidic coiled-coil protein, isoform L [Drosophila melanogaster]
386765228	A0A0B4K602	-1.23446525363702	0.34	TBP-associated factor 1, isoform E [Drosophila melanogaster]
386765418	A0A0B4K648	0.113528945630414	0.93	CG9492, isoform F [Drosophila melanogaster]
19921848	Q7K3J0	0.0118741002882917	0.98	CG8258 [Drosophila melanogaster]
386765708	A0A0C4DHG5	-0.38547675068838	0.02	B52, isoform M [Drosophila melanogaster]
386765708	P26686	-0.38547675068838	0.02	B52, isoform M [Drosophila melanogaster]
386766061	A0A0B4K6N7	-1.00851199904612	0.46	CG14299, isoform D [Drosophila melanogaster]
386766263	A0A0B4K6D0	-0.0382193222304902	1	CG6954, isoform D [Drosophila melanogaster]
386766427	Q8IMW2	-3.92565527788567	0.04	CG5794, isoform F [Drosophila melanogaster]
20128923	O46067	0.00874363307197614	0.93	CG2918, isoform A [Drosophila melanogaster]
386766681	A0A0B4K7B3	-3.73989273269088	0.07	CG9990, isoform E [Drosophila melanogaster]
20129913	Q7K4T8	-0.0160173973373684	1	CG8520, isoform A [Drosophila melanogaster]
20428641	Q9V3U6	-0.0114047632722494	0.95	26-29kD-proteinase [Drosophila melanogaster]
21355211	Q9VCA5	-0.0144995696951151	0.92	CG5706 [Drosophila melanogaster]
386767824	A0A0B4K859	0.604421652889957	0.3	CG8771, isoform C [Drosophila melanogaster]
21357965	Q961R8	0.015430040569606	0.89	Glycyl-tRNA synthetase, isoform A [Drosophila melanogaster]
386769147	M9ND31	0.218345588273746	0.24	oscillin, isoform D [Drosophila melanogaster]
24583414	Q9VKW5	0.0138278538552872	0.88	CG5355 [Drosophila melanogaster]
386769834	M9NDT0	0.181182770293094	0.75	CG43338, isoform B [Drosophila melanogaster]
24585282	Q9VIT9	-0.00933786457933622	0.97	Thioester-containing protein 4, isoform A [Drosophila melanogaster]
386770414	NA	1.07131740450165	0.19	Myocardin-related transcription factor, isoform E [Drosophila melanogaster]
386770604	M9NFN0	0.747946433798817	0.25	axotactin, isoform B [Drosophila melanogaster]
386770742	M9ND57	-0.0552924925364242	0.97	CG7546, isoform E [Drosophila melanogaster]
386771014	M9NE87	0.627054349152487	0.64	CG10616, isoform B [Drosophila melanogaster]
386771239	D5AEK7	0.831877241191673	0.09	CG4729, isoform E [Drosophila melanogaster]
24585801	A0A0B4K6P6	0.0101242172737073	0.76	troponin C at 41C, isoform A [Drosophila melanogaster]
24585801	P47947	0.0101242172737073	0.76	troponin C at 41C, isoform A [Drosophila melanogaster]
24641278	NA	0.0130413999093563	0.95	discs large 1, isoform F [Drosophila melanogaster]
401834984	M9NVU6	1.3172667175175	0.16	ATP synthase F0 subunit 6, partial (mitochondrion) [Drosophila melanogaster]
24642586	P05990	0.0175940600147381	0.77	rudimentary, isoform A [Drosophila melanogaster]
24642586	X2JFG0	0.0175940600147381	0.77	rudimentary, isoform A [Drosophila melanogaster]
409168327	K4M4D5	0.0607499978401966	0.99	AT25382p1 [Drosophila melanogaster]
418207482	Q9VKM1	-0.244934989987536	0.62	piwi, partial [Drosophila melanogaster]
24646278	Q9VG81	0.0158664054590209	0.84	CG5167 [Drosophila melanogaster]
24647008	Q9VFC2	-0.00881037877589882	0.72	serpin 88Ea, isoform A [Drosophila melanogaster]
24647193	Q9VF53	-0.0195401863956452	0.88	CG18522 [Drosophila melanogaster]
442614664	M9PGI6	0.106731174955118	0.69	Sec22, isoform B [Drosophila melanogaster]
442614855	M9PDJ5	0.438573013739633	0.32	Hr4, isoform I [Drosophila melanogaster]
442615216	M9PGQ4	1.09157134983121	0.04	CG42492, isoform D [Drosophila melanogaster]
24648872	Q9VD58	0.0195696374660005	0.91	CG6439, isoform A [Drosophila melanogaster]
24652256	Q7JWF1	0.0160202205904724	0.86	electron transfer flavoprotein-ubiquinone oxidoreductase, isoform A [Drosophila melanogaster]
24656312	Q9VZW7	-0.0182622063927283	0.87	CG2107 [Drosophila melanogaster]
442615675	M9PHH0	-0.485426827170242	0.19	c12.2, isoform B [Drosophila melanogaster]
442615889	M9PGV5	-0.377990455080012	0.45	myosin 10A, isoform E [Drosophila melanogaster]
442616119	M9PHF1	-0.541019153133559	0.03	Sec16, isoform F [Drosophila melanogaster]
442616414	M9PJN5	0.562495160595226	0.36	HDAC6, isoform G [Drosophila melanogaster]
442616458	NA	-0.0224257630612349	0.99	CG15599 [Drosophila melanogaster]
442616752	M9PHV3	-1.35561689569726	0.28	RhoGAPp190, isoform F [Drosophila melanogaster]
24664191	Q0E8E8	0.00575926928868495	0.89	mitochondrial phosphate carrier protein, isoform A [Drosophila melanogaster]
442616878	M9PHI8	-0.27392272197653	0.58	CG42450, isoform B [Drosophila melanogaster]
442617340	A0A0B4KGG6	0.132692431335775	0.55	CG1090, isoform G [Drosophila melanogaster]
442617340	Q9VN12	0.132692431335775	0.55	CG1090, isoform G [Drosophila melanogaster]
442617622	A0A0B4KG70	-0.51846708893425	0.07	MTA1-like, isoform D [Drosophila melanogaster]
442617848	A0A0B4KGC6	0.546787797694928	0.08	like-AP180, isoform H [Drosophila melanogaster]
442618841	A0A0B4KGI5	-0.492655973668981	0.13	acetylcholine esterase, isoform C [Drosophila melanogaster]
442619377	A0A0B4KHL4	-0.227340788016386	0.65	gilgamesh, isoform L [Drosophila melanogaster]
442619721	Q01617	-0.0160598508960991	0.98	couch potato, isoform S [Drosophila melanogaster]
442620161	A0A0B4KHI4	-0.258732852546643	0.5	syncrip, isoform Q [Drosophila melanogaster]
28571643	Q8T4D6	-0.0142842260062476	0.83	CG4706 [Drosophila melanogaster]
442620260	A0A0B4KHK1	0.193307869940531	0.6	supernumerary limbs, isoform B [Drosophila melanogaster]
442621201	A0A0B4KH03	0.288957570451329	0.93	tetraspanin 96F, isoform B [Drosophila melanogaster]
442621449	A0A0B4KI46	0.063658637222318	0.84	CG18437, isoform G [Drosophila melanogaster]
28573937	Q8T0L3	-0.0122783297784367	0.89	ubiquitin activating enzyme 1, isoform A [Drosophila melanogaster]
54650900	Q5U0U9	0.0163018123291006	0.99	AT25839p [Drosophila melanogaster]
442622046	A0A0B4KI68	1.18371195317239	0.48	spn-F, isoform B [Drosophila melanogaster]
442622538	A0A0B4KEE4	-0.0476851116965692	0.76	klaroid, isoform A [Drosophila melanogaster]
162944920	Q07171	-0.00932277907106357	0.95	RE15339p [Drosophila melanogaster]
201065825	B5RIY3	0.0123572065199827	0.99	FI06040p [Drosophila melanogaster]
281364426	E1JHT6	-0.00739845232116032	0.85	Rtnl1, isoform H [Drosophila melanogaster]
289063489	D3PFE8	0.0201376455710761	0.82	AT05101p [Drosophila melanogaster]
320542051	M9MS55	0.0158830416066553	0.88	CG32626, isoform H [Drosophila melanogaster]
386763692	NA	-0.0128812912967322	0.99	terribly reduced optic lobes, isoform AD [Drosophila melanogaster]
475576	NA	0.0059248339571055	0.94	ejaculatory bulb specific protein III, partial [Drosophila melanogaster]
442623875	A0A0B4KF84	-1.09927214353997	0.1	Stretchin-Mlck, isoform S [Drosophila melanogaster]
17864388	Q9V3D2	0.00469169532472198	0.93	coproporphyrinogen oxidase [Drosophila melanogaster]
17864388	X2J9R2	0.00469169532472198	0.93	coproporphyrinogen oxidase [Drosophila melanogaster]
18859841	Q9VXG9	0	0.97	CG4239, isoform C [Drosophila melanogaster]
442624024	A0A0B4KG54	-0.757841616205827	0.89	CG4802, isoform B [Drosophila melanogaster]
442624031	A0A0B4KFT9	-0.364243254452954	0.41	quaking related 54B, isoform E [Drosophila melanogaster]
442624383	NA	-0.9980143098957	0.41	glycogenin, isoform E [Drosophila melanogaster]
442625174	M9PBN2	0.329541278997237	0.06	neural lazarillo, isoform B [Drosophila melanogaster]
442625336	M9PE28	0.139243294600137	0.81	tho2, isoform C [Drosophila melanogaster]
442625344	M9PBQ4	0.0139391909578738	0.79	apoptosis inducing factor, isoform C [Drosophila melanogaster]
19920794	Q9VMI3	-0.00531379989646783	1	CG9140 [Drosophila melanogaster]
442625570	P21521	-0.0671141958585369	0.87	synaptotagmin 1, isoform E [Drosophila melanogaster]
19921140	Q9VKI8	0	0.87	CG6287 [Drosophila melanogaster]
442625910	M9PBZ0	1.24988631715215	0.29	dumpy, isoform R [Drosophila melanogaster]
442626280	M9PCA6	0.211809082478621	0.41	beta galactosidase, isoform B [Drosophila melanogaster]
442626474	M9PCE3	-0.52169760726314	0.28	CG18304, isoform D [Drosophila melanogaster]
442626696	M9PCC3	-0.305777315836109	0.49	mediator complex subunit 20, isoform B [Drosophila melanogaster]
442626722	M9PF50	0.5703508000332	0.3	piezo, isoform K [Drosophila melanogaster]
442626732	M9PCI5	0.512450000936788	0.00607	CG8475, isoform C [Drosophila melanogaster]
442627278	M9PB92	0.279319489421283	0.58	cnot 4 homologue, isoform K [Drosophila melanogaster]
19921314	Q9V419	-0.00411610847223183	0.94	Cyp28a5 [Drosophila melanogaster]
19922556	Q7K3D4	0.00606175278720131	0.84	CG5482 [Drosophila melanogaster]
21355591	Q9VSS2	-0.00575926928868494	0.9	signal recognition particle protein 68 [Drosophila melanogaster]
442630958	M9PHS3	-0.362142265017053	0.42	Autophagy-specific gene 18, isoform F [Drosophila melanogaster]
21357053	Q9VNE9	0.00454392514494808	0.91	ribosomal protein L13A, isoform B [Drosophila melanogaster]
442631079	M9PET1	0.558734946861342	0.17	CG43078, isoform K [Drosophila melanogaster]
21358201	Q9VFQ9	0	1	dipeptidase B, isoform A [Drosophila melanogaster]
21358457	Q9VAJ9	-0.00765357254343536	0.96	CG1907 [Drosophila melanogaster]
21406656	Q24251	0.00663309233244717	0.93	RH59211p [Drosophila melanogaster]
24640124	Q9W401	0	0.9	knockdown, isoform B [Drosophila melanogaster]
24642641	P12080	0	0.91	inflated, isoform B [Drosophila melanogaster]
442631934	M9PI37	-0.2606517545228	0.63	sodium chloride cotransporter 69, isoform E [Drosophila melanogaster]
24650054	Q9VBR6	0.00726800046403911	0.85	target of brain insulin [Drosophila melanogaster]
